BBL,Boro,Block ,Lot,PHN,Street,Owner Name,Bldg ID,BIN,Units,Housing Type,Tax Class,Program,HPD AM Oversight,Comments,Community District,City Council District,Assembly District,State Senatorial District,Congressional District,ZIP Code,Census Tract
1004060013,1,406,13,514F,EAST 13 STREET,514 East 13 Street HDFC,11973,1077004,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1010780042,1,1078,42,514,WEST 50 STREET,514 West 50 Street HDFC,33832,1027032,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10019,129
1020750017,1,2075,17,515,WEST 143 STREET,515 West 143 Street HDFC,41746,1061884,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1020830025,1,2083,25,515,WEST 151 STREET,515 West 151 Street HDFC,42503,1062187,10,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,109,7,71,30,13,10031,237
1021560029,1,2156,29,517,WEST 184 STREET,517 West 184 Street HDFC,43488,1063725,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10033,269
1010770022,1,1077,22,517,WEST 48 STREET,517 West 48 Street HDFC,33666,1027015,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10036,129
1020760023,1,2076,23,517-19,WEST 144 STREET,"517-19 WEST 144TH STREET, HDFC",41858,1079481,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,Sold under TIL as Lot 21,109,7,71,31,13,10031,229
1019870048,1,1987,48,518,WEST 134 STREET,518 West 134 Street HDFC,40688,1059747,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,219
1019880052,1,1988,52,518,WEST 135 STREET,518 West 135 Street HDFC,40773,1059777,18,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1020830022,1,2083,22,519,WEST 151 STREET,519 West 151 Street HDFC,42506,1062185,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1021190052,1,2119,52,519,WEST 160 STREET,519 West 160 Street HDFC,42859,1062840,21,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,245
1019870050,1,1987,50,520,WEST 134 STREET,520 West 134 Street HDFC,40690,1059748,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,219
1021160023,1,2116,23,516,WEST 158 STREET,520 West 158 Street HDFC,42771,1062735,47,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1004020055,1,402,55,521,EAST 6 STREET,521 East 6 Street HDFC,10981,1005110,8,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,103,2,74,27,12,10009,32
1019880088,1,1988,88,521,WEST 135 STREET,521 West 135 Street HDFC,40776,1059786,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1020830021,1,2083,21,521,WEST 151 STREET,521 West 151 Street HDFC,42508,1062184,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1020820049,1,2082,49,522,WEST 151 STREET,522 West 151 Street HDFC,42509,1062163,19,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1020830045,1,2083,45,522,WEST 152 STREET,522 West 152 Street HDFC,42556,1062197,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1020830019,1,2083,19,523,WEST 151 STREET,523 West 151 Street HDFC,42510,1062183,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1020840018,1,2084,18,523,WEST 152 STREET,523-25 West 152 Street HDFC,42557,1062227,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,237
1020750008,1,2075,8,527,WEST 143 STREET,523-27 West 143 Street HDFC,41754,1061881,25,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1020750011,1,2075,11,521,WEST 143 STREET,523-27 West 143 Street HDFC,41750,1061882,48,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1004010022,1,401,22,524,EAST 6 STREET,524 East 6 Street HDFC,10984,1005054,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,32
1020820050,1,2082,50,524,WEST 151 STREET,524 West 151 Street HDFC,42511,1062164,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1020830047,1,2083,47,524,WEST 152 STREET,524 West 152 Street HDFC,42558,1062198,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1004020053,1,402,53,525,EAST 6 STREET,525 East 6 Street HDFC,10985,1005108,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,32
1019880010,1,1988,10,525,WEST 134 STREET,525 West 134 Street HDFC,40695,1059753,25,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1020700017,1,2070,17,525,WEST 138 STREET,525 West 138 Street HDFC,41232,1061714,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,225
1020830017,1,2083,17,525,WEST 151 STREET,525 West 151 Street HDFC,42512,1062182,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1021160019,1,2116,19,526,WEST 158 STREET,526 WEST 158 ST HSG ETAL,42777,1062733,30,COOP,2,Article 8A Loan,,,112,7,71,31,13,10032,241
1020830016,1,2083,16,527,WEST 151 STREET,527 West 151 Street HDFC,42514,1062181,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1021190056,1,2119,56,527,WEST 160 STREET,527 West 160 Street HDFC,42861,1062842,21,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,245
1004040018,1,404,18,528,EAST 11 STREET,528 East 11 Street HDFC,11697,1005131,33,RENTAL,2,Community Management Program (CMP),Mark Matthews,,103,2,74,27,12,10009,34
1020840016,1,2084,16,529,WEST 152 STREET,529 West 152 Street HDFC,42562,1062225,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,237
1004210052,1,421,52,53,STANTON STREET,53 Stanton Street HDFC,804768,1077630,145,COOP,2,Community Management Program (CMP),Mark Matthews,,103,1,65,26,7,10002,3601
1019490018,1,1949,18,528,MANHATTAN AVENUE,530 Manhattan HDFC,25332,1059238,60,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,257
1020840050,1,2084,50,530,WEST 153 STREET,530 West 153 Street HDFC,42640,1062246,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,237
1004020049,1,402,49,533,EAST 6 STREET,533 East 6 Street HDFC,10993,1005104,6,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,32
1020770010,1,2077,10,533,WEST 145 STREET,533 West 145 Street HDFC,41995,1061930,15,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,71,31,13,10031,229
1007630077,1,763,77,534,9 AVENUE,534 9 Avenue HDFC,4741,1013699,17,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,31,10,10018,115
1004040021,1,404,21,536,EAST 11 STREET,534 East 11 Street HDFC,11703,1005132,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1020840052,1,2084,52,534,WEST 153 STREET,534 West 153 Street HDFC,42641,1062247,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,237
1010740048,1,1074,48,534,WEST 46 STREET,534 West 46 Street HDFC,33396,1079253,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10036,129
1020830055,1,2083,55,534,WEST 152 STREET,534-36 West 152 Street HDFC,42567,1062203,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1004020048,1,402,48,535,EAST 6 STREET,535 East 6 Street HDFC,10995,1005103,6,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,32
1021150053,1,2115,53,535,WEST 156 STREET,535 West 156 Street HDFC,42713,1062722,23,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1021190060,1,2119,60,535,WEST 160 STREET,535 West 160 Street HDFC,42863,1062844,20,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,245
1021220127,1,2122,127,535,WEST 163 STREET,535 West 163 Street HDFC,43008,1062939,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,245
1021220146,1,2122,146,536,WEST 163 STREET,536 West 163 Street HDFC,43009,1062946,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,245
1004020047,1,402,47,537,EAST 6 STREET,537 East 6 Street HDFC,10997,1005102,6,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,32
1020760018,1,2076,18,537,WEST 144 STREET,537 West 144 Street HDFC,41865,1061904,6,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1021150054,1,2115,54,537,WEST 156 STREET,537 West 156 Street HDFC,42715,1062723,23,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1019870015,1,1987,15,537,WEST 133 STREET,537-39 West 133 Street HDFC,40613,1059733,37,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10027,219
1021190062,1,2119,62,539,WEST 160 STREET,539 West 160 Street HDFC,42864,1062845,21,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,245
1020770050,1,2077,50,540,WEST 146 STREET,540 West 146 Street HDFC,42076,1061952,36,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1019870013,1,1987,13,541,WEST 133 STREET,541-43 West 133 Street HDFC,40614,1059732,37,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10027,219
1021190064,1,2119,64,543,WEST 160 STREET,543 West 160 Street HDFC,42866,1062846,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,245
1021140021,1,2114,21,544,WEST 156 STREET,544 West 156 Street HDFC,42722,1062684,11,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1021150011,1,2115,11,544,WEST 157 STREET,544 West 157 Street HDFC,42756,1062701,40,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1017530045,1,1753,45,54,EAST 129 STREET,54-56 East 129 Street HDFC,20834,1054194,18,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,111,9,68,30,13,10035,206
1021140019,1,2114,19,548,WEST 156 STREET,546 West 156 Street HDFC,42724,1062683,31,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,241
1020790007,1,2079,7,547,WEST 147 STREET,547 West 147 Street HDFC,42185,1061970,31,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,233
1004060040,1,406,40,547,EAST 12 STREET,547-49 East 12 Street HDFC,11876,1005223,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1021220133,1,2122,133,549,WEST 163 STREET,549 West 163 Street HDFC,43014,1062941,36,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,245
1018220052,1,1822,52,55,ST NICHOLAS AVENUE,55 AS-SABRUN HDFC INC,28139,1054995,7,RENTAL,2,Third Party Transfer (TPT),,,110,9,70,30,13,10026,216
1003870037,1,387,37,55,AVENUE C,55 Avenue C HDFC,6589,1004645,24,COOP,2,Community Management Program (CMP),Mark Matthews,,103,2,74,26,12,10009,2601
1017180117,1,1718,117,55,WEST 119 STREET,55 West 119 Street HDFC,38747,1053296,4,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,200
1021800032,1,2180,32,550,FT WASHINGTON AVENUE,550 Fort Washington Avenue HDFC,21834,1064394,29,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,71,31,13,10033,273
1004060039,1,406,39,196,AVENUE B,551 East 12 Street HDFC,6444,1005222,7,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1021190068,1,2119,68,551,WEST 160 STREET,551 West 160 Street HDFC,42872,1062848,21,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,245
1005280086,1,528,86,55,DOWNING ST,55-55 1/2 DOWNING STREET HDFC,10282,1008414,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,102,3,66,27,10,10014,67
1020720010,1,2072,10,557,WEST 140 STREET,557 West 140 Street HDFC,41481,1061761,16,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,70,31,13,10031,225
1020820005,1,2082,5,563,WEST 150 STREET,557-63 West 150 Street HDFC,42479,1062138,31,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1020820007,1,2082,7,557,WEST 150 STREET,557-63 West 150 Street HDFC,42476,1062139,31,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1020790057,1,2079,57,558,WEST 148 STREET,558-60 West 148 Street HDFC,42304,1062005,22,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,233
1020800056,1,2080,56,562,WEST 149 STREET,562 West 149 Street HDFC,42398,1062059,11,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,233
1021570042,1,2157,42,560,WEST 186 STREET,562 West 186 Street HDFC,43539,1063781,37,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10033,269
1019820063,1,1982,63,565, West 125 St,565 WEST 125TH STREET HDFC,39557,,20,COOP,,,Mark Matthews,,109,7,70,31,13,10027,219
1017170058,1,1717,58,56,WEST 119 STREET,56-60 West 119 Street HDFC,38748,1053213,44,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,190
1021170012,1,2117,12,566,WEST 159 STREET,566-568 West 159 Street HDFC,42843,1062749,28,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,245
1021270008,1,2127,8,1218,ST NICHOLAS AVENUE,568 West 171 Street HDFC,27938,1063038,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,253
1018400057,1,1840,57,58,WEST 105 STREET,58 West 105 Street HDFC,37576,1076521,20,COOP,2,Community Management Program (CMP),Ron Sinacori,,107,7,69,30,13,10025,189
1018380045,1,1838,45,60,MANHATTAN AVENUE,58-60 Manhattan Avenue HDFC,25348,1055409,10,RENTAL,2,Community Management Program (CMP),,,107,7,69,30,13,10025,189
1018380047,1,1838,47,58,MANHATTAN AVENUE,58-60 Manhattan Avenue HDFC,25347,1055410,20,RENTAL,2,Community Management Program (CMP),,,107,7,69,30,13,10025,189
1012010005,1,1201,5,59,WEST 87 STREET,59 West 87 Street HDFC,36533,1031446,6,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,30,10,10024,173
1021330070,1,2133,70,592,WEST 178 STREET,592 West 178 Street HDFC,43337,1063236,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10033,261
1019470001,1,1947,1,371,WEST 120 STREET,59-61 Morningside HDFC,38896,1059123,15,COOP,2,Community Management Program (CMP),Mark Matthews,,110,9,70,30,13,10027,257
1019470003,1,1947,3,59,MORNINGSIDE AVENUE,59-61 Morningside HDFC,25553,1059124,10,COOP,2,Community Management Program (CMP),Mark Matthews,,110,9,70,30,13,10027,257
1019470004,1,1947,4,61,MORNINGSIDE AVENUE,59-61 Morningside HDFC,25555,1059125,5,COOP,2,Community Management Program (CMP),Mark Matthews,,110,9,70,30,13,10027,257
1020020042,1,2002,42,601,WEST 136 STREET,601 West 136 Street HDFC,40942,1059963,39,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1020870029,1,2087,29,3401,BROADWAY,601 West 136 Street HDFC,8022,1062298,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,225
1020870101,1,2087,101,604,WEST 140 STREET,602-04 West 140 Street HDFC,41485,1062312,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,225
1020020041,1,2002,41,607,WEST 136 STREET,607-09 West 136 Street HDFC,40943,1059962,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1018410007,1,1841,7,61,WEST 105 STREET,61 West 105 Street HDFC,37578,1055596,10,COOP,2,Community Management Program (CMP),Ron Sinacori,,107,7,69,30,13,10025,189
1012010004,1,1201,4,61,WEST 87 STREET,61 West 87 Street HDFC,36536,1031445,5,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,30,10,10024,173
1020020039,1,2002,39,610-12,EAST 136 STREET,610 West 136 Street HDFC,40944,1059960,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,,,,,,10031,22301
1003870015,1,387,15,610,EAST 5 STREET,610-12 East 5 Street HDFC,10868,1004628,23,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,26,12,10009,2601
1020020040,1,2002,40,611,WEST 136 STREET,611 West 136 Street HDFC,40945,1059961,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1021340105,1,2134,105,611,WEST 156 STREET,611 West 156 Street HDFC,42733,1063258,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1020020089,1,2002,89,614,WEST 136 STREET,614 West 136 Street HDFC,40946,1059975,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1003910014,1,391,14,620,EAST 9 STREET,614-20 East 9 Street HDFC,804298,1077484,17,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,2602
1020900019,1,2090,19,619,WEST 143 STREET,619 West 143 Street HDFC,41765,1062358,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1003890049,1,389,49,623,EAST 6 STREET,621-23 East 6 Street HDFC,11013,1004697,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,2602
1003890050,1,389,50,621,EAST 6 STREET,621-23 East 6 Street HDFC,11012,1004698,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,2602
1003890048,1,389,48,625,EAST 6 STREET,625 E 6TH HOUSING DEVELOPMEN FUND CORP,11015,1004696,10,COOP,2,Article 8A Loan,,,103,2,74,27,12,10009,2602
1003910020,1,391,20,626,EAST 9 STREET,626 East 9 Street HDFC,11394,1004743,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,2602
1020020095,1,2002,95,626,WEST 136 STREET,626 WEST 136TH ST HDFC,40952,1059978,15,COOP,2,,,,109,7,70,31,13,10031,22301
1004440020,1,444,20,62,EAST 3 STREET,62-64 East 3 Street HDFC,10638,1006123,3,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,66,26,12,10003,3602
1004440021,1,444,21,64,EAST 3 STREET,62-64 East 3 Street HDFC,10639,1006124,3,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,66,26,12,10003,3602
1003910021,1,391,21,628,EAST 9 STREET,628 East 9 Street HDFC,11396,1004744,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,2602
1019470064,1,1947,64,63,MORNINGSIDE AVENUE,63 Morningside Avenue HDFC,25556,1059163,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,257
1012010003,1,1201,3,63,WEST 87 STREET,63 West 87 Street HDFC,36538,1031444,6,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,30,10,10024,173
1022340041,1,2234,41,631,ACADEMY STREET,631 Academy Street HDFC,5392,1064911,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10034,291
1019470062,1,1947,62,65,MORNINGSIDE AVENUE,65 Morningside Avenue HDFC,25557,1059162,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,257
1021360040,1,2136,40,656,WEST 60 STREET,652-656 WEST 160TH STREET HOUSING DEVELOPMENT FUND,42883,1063311,29,RENTAL,2,7A Financial Assistance,,,,,,,,10032,247
1021360043,1,2136,43,652,WEST 160 STREET,652-656 WEST 160TH STREET HOUSING DEVELOPMENT FUND,42881,1063312,29,RENTAL,2,7A Financial Assistance,,,112,7,71,31,13,10032,247
1003740006,1,374,6,64,AVENUE C,66 Avenue C HDFC,6594,1004413,21,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,26,12,10009,2601
1020510033,1,2051,33,660,ST NICHOLAS AVENUE,660 Saint Nicholas Avenue HDFC,28163,1061050,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10030,227
1021360124,1,2136,124,664,WEST 161 STREET,664 West 161 Street HDFC,42925,1063329,43,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,247
1012010001,1,1201,1,67,WEST 87 STREET,67 West 87 Street HDFC,36542,1031442,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,30,10,10024,173
1018230056,1,1823,56,67,ST NICHOLAS AVENUE,67-69 Saint Nicholas Avenue HDFC,28166,1055031,28,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,216
1008230004,1,823,4,682,6 AVENUE,682 6 Avenue HDFC,3270,1015521,7,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,105,3,75,28,12,10010,58
1010760034,1,1076,34,699,10 AVENUE,699 10 Avenue HDFC,5148,1026996,18,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10036,129
1004590046,1,459,46,7,EAST 3 STREET,7 East 3 Street HDFC,10643,1077969,14,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,66,27,12,10003,38
1004560029,1,456,29,7.5,2 AVENUE,7 SECOND AVENUE HOUSING DVLPMNT FUND CORP.,1519,1079804,17,COOP,2,Tenant Interim Lease (TIL) 2,,,103,1,65,26,12,10003,3602
1012060023,1,1206,23,7,WEST 92 STREET,7 West 92 Street HDFC,36985,1080929,51,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,30,10,10025,177
1018430059,1,1843,59,70,WEST 108 STREET,70 West 108 Street HDFC,37763,1055702,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,7,69,30,13,10025,193
1003740008,1,374,8,68,AVENUE C,702 East 5 Street HDFC,6597,1004414,8,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,26,12,10009,2601
1017510041,1,1751,41,78,EAST 127 STREET,70-80 East 127 Street HDFC,20756,1054104,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,111,9,68,30,13,10035,206
1020600033,1,2060,33,713,ST NICHOLAS AVENUE,713 Saint Nicholas Avenue HDFC,28178,1061351,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1010587501,1,1058,7501,715,9 AVENUE,715 NINTH AVENUE HDFC,4854,1026606,16,CONDO,2,,,,104,3,75,27,10,10019,127
1003440173,1,344,173,72,CLINTON STREET,72 Clinton Street HDFC,9686,1004125,19,COOP,2,Asset Management Program (AMP),Mark Matthews,,103,1,65,26,12,10002,2201
1019480003,1,1948,3,72,MORNINGSIDE AVENUE,72 Morningside Avenue HDFC,25559,1059175,14,COOP,2,Community Management Program (CMP),Ron Sinacori,,110,9,70,30,13,10027,257
1012010063,1,1201,63,72,WEST 88 STREET,72 West 88 Street HDFC,36705,1031486,12,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,30,10,10024,173
1003760053,1,376,53,721,EAST 6 STREET,721 EAST 6 ST HDFC,11039,1004494,12,RENTAL,2,Homeless Housing Assistance Program (HHAP),,,103,2,74,27,12,10009,2602
1020610032,1,2061,32,729,ST NICHOLAS AVENUE,729 Saint Nicholas Avenue HDFC,28191,1061396,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1018400060,1,1840,60,74,WEST 105 STREET,74 West 105 Street HDFC,37582,1055508,10,RENTAL,2,Community Management Program (CMP),,,107,7,69,30,13,10025,189
1020620131,1,2062,131,741,ST NICHOLAS AVENUE,741 Saint Nicholas Avenue HDFC,28203,1061479,6,COOP,3,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1003760041,1,376,41,745,EAST 6 STREET,745 HOMESTEADERS HDFC,11045,1004491,23,RENTAL,2,,,,103,2,74,27,12,10009,2602
1010610062,1,1061,62,762,10 AVENUE,762 10 Avenue HDFC,5176,1026734,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10019,133
1010430002,1,1043,2,786,9 AVENUE,786 9 Avenue HDFC,4899,1025233,13,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10019,133
1020720021,1,2072,21,79,HAMILTON PLACE,79 Hamilton Place HDFC,22532,1061762,24,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,70,30,13,10031,225
1018490016,1,1849,16,10,MORNINGSIDE AVENUE,8 Morningside Avenue HDFC,25512,1055866,10,COOP,2,Community Management Program (CMP),Ron Sinacori,,110,9,70,30,13,10026,20102
1018490018,1,1849,18,8,MORNINGSIDE AVENUE,8 Morningside Avenue HDFC,25560,1055867,10,COOP,2,Community Management Program (CMP),Ron Sinacori,,110,9,70,30,13,10026,20102
1017170041,1,1717,41,8,WEST 119 STREET,8 West 119 Street HDFC,38771,1053196,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,190
1018240014,1,1824,14,80,ST NICHOLAS AVENUE,80 Saint Nicholas Avenue HDFC,28237,1055037,48,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,218
1020650039,1,2065,39,811,ST NICHOLAS AVENUE,811 Saint  Nicholas Avenue HDFC,28241,1061582,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,23501
1020660029,1,2066,29,820,ST NICHOLAS AVENUE,824 Saint Nicholas Avenue HDFC,28244,1061593,35,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,23501
1020720022,1,2072,22,83,HAMILTON PLACE,83 Hamilton Place HDFC,22533,1061763,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,30,13,10031,225
1021360018,1,2136,18,834,RIVERSIDE DRIVE,834 Riverside Drive HDFC,27375,1063307,31,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,247
1020670043,1,2067,43,849,ST NICHOLAS AVENUE,849 Saint Nicholas Avenue HDFC,28258,1061629,34,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
