time	latitude	longitude	depth	mag	magType	nst	gap	dmin	rms	net	id	updated	place	type
2010-03-11T14:39:43.950Z	-34.29	-71.891	11	6.9	mwc	415	12.5		0.85	pde	pde20100311143943950_11	2013-11-05T03:47:21.842Z	Libertador General Bernardo O'Higgins, Chile	earthquake
2010-02-18T01:13:19.510Z	42.587	130.703	577.7	6.9	mwb	524	17		1.35	pde	pde20100218011319510_577	2013-03-16T01:48:38.527Z	China-Russia-North Korea border region	earthquake
2013-11-25T06:27:33.300Z	-53.9451	-55.0033	11.78	7	mww		31	2.935	1.08	us	usb000l5zn	2014-01-10T10:31:46.555Z	Falkland Islands region	earthquake
2013-08-30T16:25:02.300Z	51.537	-175.2297	29	7	mww		53	0.624	0.89	us	usb000jdt7	2013-12-06T14:04:07.798Z	101km SW of Atka, Alaska	earthquake
2013-04-06T04:42:35.700Z	-3.513	138.477	66	7	Mw	506	10.8	6.24239291	0.82	us	usb000g13s	2013-09-23T20:06:19.000Z	240km E of Enarotali, Indonesia	earthquake
2013-02-06T01:54:15.200Z	-10.479	165.772	9.8	7	Mw	414	18	5.82287967	1.37	us	usc000f1ts	2013-09-23T19:56:07.000Z	27km NNW of Lata, Solomon Islands	earthquake
2012-04-12T07:15:48.500Z	28.696	-113.104	13	7	mww	474	95.9		1.18	pde	pde20120412071548500_13	2013-07-13T01:11:55.247Z	Baja California, Mexico	earthquake
2011-09-03T22:55:40.920Z	-20.671	169.716	185.1	7	mww	406	15.3		0.99	pde	pde20110903225540920_185	2013-11-05T09:28:59.245Z	Vanuatu	earthquake
2011-08-24T17:46:11.650Z	-7.641	-74.525	147	7	mww	471	26.9		0.87	pde	pde20110824174611650_147	2013-11-05T09:27:37.038Z	northern Peru	earthquake
2011-07-10T00:57:10.800Z	38.034	143.264	23	7	mww	531	12.4		1.04	pde	pde20110710005710800_23	2013-11-05T09:00:49.294Z	off the east coast of Honshu, Japan	earthquake
2011-01-13T16:16:41.540Z	-20.628	168.471	9	7	mww	578	13.3		0.99	pde	pde20110113161641540_9	2013-11-05T06:23:24.951Z	Loyalty Islands, New Caledonia	earthquake
2011-01-01T09:56:58.120Z	-26.803	-63.136	576.8	7	mww	607	18.4		0.85	pde	pde20110101095658120_576	2013-03-16T01:51:53.786Z	Santiago Del Estero, Argentina	earthquake
2010-09-29T17:11:25.940Z	-4.963	133.76	26	7	mwc	271	15.1		1.31	pde	pde20100929171125940_26	2013-11-05T05:37:28.493Z	near the south coast of Papua, Indonesia	earthquake
2010-09-03T16:35:47.770Z	-43.522	171.83	12	7	mwc	365	15.8		1.3	pde	pde20100903163547770_12	2013-03-16T01:50:32.086Z	South Island of New Zealand	earthquake
2010-08-04T22:01:43.620Z	-5.746	150.765	44	7	mww	396	12.7		1.19	pde	pde20100804220143620_44	2013-11-05T05:20:43.781Z	New Britain region, Papua New Guinea	earthquake
2010-06-16T03:16:27.550Z	-2.174	136.543	18	7	mwc	307	18.1		1.27	pde	pde20100616031627550_18	2013-11-05T04:53:26.425Z	near the north coast of Papua, Indonesia	earthquake
2010-03-11T14:55:27.510Z	-34.326	-71.799	18	7	mwc	403	17.1		1.02	pde	pde20100311145527510_18	2013-11-05T03:49:19.703Z	Libertador General Bernardo O'Higgins, Chile	earthquake
2010-02-26T20:31:26.970Z	25.93	128.425	25	7	mwc	487	15.7		1.05	pde	pde20100226203126970_25	2013-11-05T03:02:19.851Z	Ryukyu Islands, Japan	earthquake
2010-01-12T21:53:10.060Z	18.443	-72.571	13	7	mwc	500	22.7		0.97	pde	pde20100112215310060_13	2013-12-11T20:10:58.055Z	Haiti region	earthquake
2010-01-12T21:53:10.000Z	18.46	-72.53	13	7						atlas	atlas20100112215310	2013-11-05T02:38:43.671Z	Haiti region	earthquake
2013-10-25T17:10:19.710Z	37.1557	144.6611	35	7.1	mww		10	3.968	1.01	us	usc000kn4n	2014-01-03T00:48:15.801Z	Off the east coast of Honshu, Japan	earthquake
2013-10-15T00:12:32.050Z	9.8796	124.1167	19.04	7.1	mww		12	3.144	1.3	us	usb000kdb4	2014-01-10T03:44:48.591Z	4km SE of Sagbayan, Philippines	earthquake
2013-09-25T16:42:43.170Z	-15.8385	-74.5112	40	7.1	mww		17	4.446	0.9	us	usb000jzma	2014-01-06T18:00:21.000Z	46km SSE of Acari, Peru	earthquake
2013-02-08T15:26:38.500Z	-10.932	166.021	21	7.1	Mw	267	28.8	6.15256138	0.85	us	usc000f40j	2013-09-23T19:57:29.000Z	31km SE of Lata, Solomon Islands	earthquake
2013-02-06T01:23:19.770Z	-11.2541	164.9323	10.14	7.1	Mww	560	17	5.23	1.39	us	usc000f1se	2013-09-23T19:56:05.000Z	114km WSW of Lata, Solomon Islands	earthquake
2012-12-10T16:53:08.770Z	-6.533	129.825	155	7.1	mww	517	8.7		0.95	pde	pde20121210165308770_155	2013-03-16T00:09:29.101Z	Banda Sea	earthquake
2012-03-25T22:37:06.000Z	-35.2	-72.217	40.7	7.1	mww	553	15.2			pde	pde20120325223706000_40	2013-03-16T00:10:34.625Z	Maule, Chile	earthquake
2012-02-02T13:34:40.650Z	-17.827	167.133	23	7.1	mww	573	12		1.07	pde	pde20120202133440650_23	2013-03-16T00:09:02.474Z	Vanuatu	earthquake
2011-12-14T05:04:59.270Z	-7.561	146.804	140.9	7.1	mww	485	10.6		0.77	pde	pde20111214050459270_140	2013-11-05T10:25:22.057Z	eastern New Guinea region, Papua New Guinea	earthquake
2011-10-23T10:41:22.930Z	38.722	43.513	16	7.1	mww	694	19.7		0.94	pde	pde20111023104122930_16	2013-12-11T20:11:21.673Z	eastern Turkey	earthquake
2011-08-20T18:19:23.550Z	-18.311	168.218	28	7.1	mww	564	12.3		1.07	pde	pde20110820181923550_28	2013-11-05T09:24:39.699Z	Vanuatu	earthquake
2011-04-07T14:32:43.290Z	38.276	141.588	42	7.1	mww	446	17.7		0.94	pde	pde20110407143243290_42	2013-03-16T00:01:23.428Z	near the east coast of Honshu, Japan	earthquake
2011-04-07T14:32:00.000Z	38.276	141.588	42	7.1						atlas	atlas20110407143200	2013-11-05T08:06:19.990Z	near the east coast of Honshu, Japan	earthquake
2010-08-12T11:54:15.580Z	-1.266	-77.306	206.7	7.1	mwc	672	12.4		0.87	pde	pde20100812115415580_206	2013-11-05T05:23:55.255Z	Ecuador	earthquake
2010-01-03T22:36:25.640Z	-8.783	157.354	10	7.1	mwc	377	15		1.09	pde	pde20100103223625640_10	2013-11-05T02:30:07.966Z	Solomon Islands	earthquake
2013-04-19T03:05:52.800Z	46.224	150.783	112.2	7.2	Mw	767	10.8	5.57314802	0.84	us	usb000gbf8	2013-09-23T20:08:22.000Z	251km ENE of Kuril'sk, Russia	earthquake
2012-01-10T18:36:59.080Z	2.433	93.21	19	7.2	mww	443	17		1.09	pde	pde20120110183659080_19	2013-03-16T00:08:28.080Z	off the west coast of northern Sumatra	earthquake
2011-10-23T10:41:21.000Z	38.689	43.4657	19	7.2						atlas	atlas20111023104121	2013-11-05T09:54:58.128Z	eastern Turkey	earthquake
2011-08-20T16:55:02.810Z	-18.365	168.143	32	7.2	mww	280	18.4		1.26	pde	pde20110820165502810_32	2013-11-05T09:22:35.181Z	Vanuatu	earthquake
2011-01-18T20:23:23.480Z	28.777	63.951	68	7.2	mww	372	25.3		1.3	pde	pde20110118202323480_68	2013-11-05T06:26:25.892Z	southwestern Pakistan	earthquake
2011-01-02T20:20:17.780Z	-38.355	-73.326	24	7.2	mww	397	30.1		1.1	pde	pde20110102202017780_24	2013-11-05T06:20:17.368Z	Araucania, Chile	earthquake
2010-05-27T17:14:46.570Z	-13.698	166.643	31	7.2	mwc	327	11.7		1.08	pde	pde20100527171446570_31	2013-11-05T04:41:22.730Z	Vanuatu	earthquake
2010-05-09T05:59:41.620Z	3.748	96.018	38	7.2	mwc	611	20.6		0.92	pde	pde20100509055941620_38	2013-11-05T04:36:07.721Z	northern Sumatra, Indonesia	earthquake
2010-04-04T22:40:43.100Z	32.297	-115.278	4	7.2	mwc	406	24.2			pde	pde20100404224043100_4	2013-12-06T19:02:24.977Z	Baja California, Mexico	earthquake
2010-04-04T22:40:00.000Z	32.3	-115.267	5.5	7.2						atlas	atlas20100404224000	2013-11-05T04:13:27.267Z	Baja California, Mexico	earthquake
2013-07-15T14:03:43.050Z	-60.8679	-25.1436	30.98	7.3	Mww	379	43	8.97	0.94	us	usb000ief9	2013-09-23T19:52:40.000Z	218km SSE of Bristol Island, South Sandwich Islands	earthquake
2013-07-07T18:35:30.800Z	-3.9234	153.9204	386.25	7.3	Mww	108	24	1.77	0.82	us	usb000i89z	2013-11-01T18:56:58.000Z	115km ENE of Taron, Papua New Guinea	earthquake
2012-12-07T08:18:23.130Z	37.89	143.949	31	7.3	mww	918	14.8		0.91	pde	pde20121207081823130_31	2013-03-16T00:09:24.225Z	off the east coast of Honshu, Japan	earthquake
2012-09-30T16:31:35.970Z	1.929	-76.362	170	7.3	mww	934	15.5		0.87	pde	pde20120930163135970_170	2013-03-16T00:14:52.424Z	Colombia	earthquake
2012-08-27T04:37:19.430Z	12.139	-88.59	28	7.3	mww	417	37		1.3	pde	pde20120827043719430_28	2013-03-16T00:13:57.718Z	off the coast of El Salvador	earthquake
2011-09-15T19:31:04.080Z	-21.611	-179.528	644.6	7.3	mww	646	22.2		1.06	pde	pde20110915193104080_644	2013-03-16T00:05:24.659Z	Fiji region	earthquake
2011-06-24T03:09:39.470Z	52.05	-171.836	52	7.3	mww	791	15.3		1.05	pde	pde20110624030939470_52	2013-03-16T00:03:12.455Z	Fox Islands, Aleutian Islands, Alaska	earthquake
2011-03-09T02:45:20.330Z	38.435	142.842	32	7.3	mww	550	17.4		0.98	pde	pde20110309024520330_32	2013-11-05T06:57:05.808Z	near the east coast of Honshu, Japan	earthquake
2010-12-25T13:16:37.000Z	-19.702	167.947	16	7.3	mwc	409	12		1.17	pde	pde20101225131637000_16	2013-11-05T06:18:21.779Z	Vanuatu region	earthquake
2010-08-10T05:23:44.980Z	-17.541	168.069	25	7.3	mwc	405	20.2		1.25	pde	pde20100810052344980_25	2013-11-05T05:22:51.099Z	Vanuatu	earthquake
2010-07-23T22:08:11.250Z	6.718	123.409	607.1	7.3	mwc	491	16.5		0.91	pde	pde20100723220811250_607	2013-03-16T01:50:08.404Z	Moro Gulf, Mindanao, Philippines	earthquake
2010-07-18T13:34:59.360Z	-5.931	150.59	35	7.3	mwc	397	18.2		1.16	pde	pde20100718133459360_35	2013-11-05T05:10:36.701Z	New Britain region, Papua New Guinea	earthquake
2013-05-23T17:19:04.000Z	-23.025	-177.109	171.4	7.4	Mw	63	72	6.23251144	1.44	us	usb000h3k3	2013-10-01T08:03:35.000Z	282km SW of Vaini, Tonga	earthquake
2012-11-07T16:35:46.690Z	13.963	-91.854	24	7.4	mww	739	25.5		1.14	pde	pde20121107163546690_24	2013-05-08T03:53:03.909Z	offshore Guatemala	earthquake
2012-03-20T18:02:47.440Z	16.493	-98.231	20	7.4	mww	672	37.9		0.98	pde	pde20120320180247440_20	2013-08-20T06:20:26.904Z	Oaxaca, Mexico	earthquake
2011-10-21T17:57:16.100Z	-28.993	-176.238	33	7.4	mww	707	14.8		0.87	pde	pde20111021175716100_33	2013-03-16T00:06:17.692Z	Kermadec Islands region	earthquake
2010-12-21T17:19:40.660Z	26.901	143.698	14	7.4	mwc	603	13		0.99	pde	pde20101221171940660_14	2013-03-16T01:51:37.077Z	Bonin Islands, Japan region	earthquake
2010-02-27T08:01:23.010Z	-37.773	-75.048	35	7.4	mwc	409	17.6		1.06	pde	pde20100227080123010_35	2013-03-16T01:48:44.541Z	off the coast of Bio-Bio, Chile	earthquake
2013-01-05T08:58:19.330Z	55.394	-134.65	10	7.5	mww	659	28.5		1.27	pde	pde20130105085819330_10	2013-09-23T20:10:47.000Z	Southeastern Alaska	earthquake
2010-07-23T23:15:10.190Z	6.776	123.259	640.6	7.5	mwc	441	17.5		0.82	pde	pde20100723231510190_640	2013-03-16T01:50:08.747Z	Moro Gulf, Mindanao, Philippines	earthquake
2010-06-12T19:26:50.460Z	7.881	91.936	35	7.5	mwc	514	18.6		1.1	pde	pde20100612192650460_35	2013-11-05T04:50:12.734Z	Nicobar Islands, India region	earthquake
2012-09-05T14:42:07.800Z	10.085	-85.315	35	7.6	mww	703	34.3		1.2	pde	pde20120905144207800_35	2013-03-16T00:14:15.776Z	Costa Rica	earthquake
2012-08-31T12:47:33.380Z	10.811	126.638	28	7.6	mww	682	10.2		1.02	pde	pde20120831124733380_28	2013-03-16T00:14:05.234Z	Philippine Islands region	earthquake
2011-07-06T19:03:18.260Z	-29.539	-176.34	17	7.6	mww	567	33.5		1.17	pde	pde20110706190318260_17	2013-03-16T00:03:32.119Z	Kermadec Islands region	earthquake
2010-07-23T22:51:11.840Z	6.497	123.48	578	7.6	mwc	340	15.1		0.91	pde	pde20100723225111840_578	2013-03-16T01:50:08.569Z	Moro Gulf, Mindanao, Philippines	earthquake
2013-11-17T09:04:55.530Z	-60.2738	-46.4011	10	7.7	mww		23	8.05	1.33	us	usb000l0gq	2014-01-31T21:29:01.439Z	Scotia Sea	earthquake
2013-09-24T11:29:47.970Z	26.951	65.5009	15	7.7	mww		17	7.241	0.93	us	usb000jyiv	2013-12-13T09:09:26.752Z	61km NNE of Awaran, Pakistan	earthquake
2013-04-16T10:44:20.700Z	28.107	62.053	82	7.7	Mw	164	32.4	8.75947234	0.98	us	usb000g7x7	2013-09-23T20:07:48.000Z	83km E of Khash, Iran	earthquake
2012-08-14T02:59:38.460Z	49.8	145.064	583.2	7.7	mww	862	13.8		0.83	pde	pde20120814025938460_583	2013-03-16T00:13:41.487Z	Sea of Okhotsk	earthquake
2011-03-11T06:25:50.300Z	38.058	144.59	18.6	7.7	mwc	507	10.8		0.85	pde	pde20110311062550300_18	2013-03-16T01:52:46.507Z	off the east coast of Honshu, Japan	earthquake
2012-10-28T03:04:08.820Z	52.788	-132.101	14	7.8	mww	807	42.7		0.99	pde	pde20121028030408820_14	2014-01-03T18:50:10.283Z	Haida Gwaii, Canada	earthquake
2010-10-25T14:42:22.460Z	-3.487	100.082	20.1	7.8	mwc	379	23		1.17	pde	pde20101025144222460_20	2013-11-05T05:48:44.114Z	Kepulauan Mentawai region, Indonesia	earthquake
2010-04-06T22:15:01.580Z	2.383	97.048	31	7.8	mwc	352	19.2		1.19	pde	pde20100406221501580_31	2013-03-16T01:49:16.811Z	northern Sumatra, Indonesia	earthquake
2011-03-11T06:15:40.280Z	36.281	141.111	42.6	7.9	mwc	163	48.4		1.44	pde	pde20110311061540280_42	2013-11-05T07:10:43.116Z	near the east coast of Honshu, Japan	earthquake
2013-02-06T01:12:27.000Z	-10.738	165.138	28.7	8	Mw	332	18	5.26412756	1.28	us	usc000f1s0	2013-09-23T19:56:03.000Z	76km W of Lata, Solomon Islands	earthquake
2012-04-11T10:43:10.850Z	0.802	92.463	25.1	8.2	mwc	341	14.9		0.9	pde	pde20120411104310850_25	2013-04-21T04:20:28.311Z	off the west coast of northern Sumatra	earthquake
2013-05-24T05:44:49.600Z	54.874	153.281	608.9	8.3	Mw	166	18	3.14590012	0.92	us	usb000h4jh	2013-10-01T08:03:39.000Z	Sea of Okhotsk	earthquake
2012-04-11T08:38:36.720Z	2.327	93.063	20	8.6	mww	499	16.6		1.33	pde	pde20120411083836720_20	2013-07-21T08:11:51.779Z	off the west coast of northern Sumatra	earthquake
2010-02-27T06:34:11.530Z	-36.122	-72.898	22.9	8.8	mwc	454	17.8		1.09	pde	pde20100227063411530_22	2013-12-11T20:10:59.798Z	offshore Bio-Bio, Chile	earthquake
2011-03-11T05:46:24.120Z	38.297	142.373	29	9	mww	541	9.5		1.16	pde	pde20110311054624120_29	2013-12-11T20:11:19.897Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T05:46:24.000Z	38.1	142.85	24	9						atlas	atlas20110311054624	2013-11-05T07:01:38.768Z	near the east coast of Honshu, Japan	earthquake
